"Notes","State","State Code","Year","Year Code","Sex","Sex Code",Deaths,Population,Crude Rate
,"Alabama","01","1999","1999","Female","F",36,953965,3.8
,"Alabama","01","1999","1999","Male","M",190,948640,20.0
,"Alabama","01","2000","2000","Female","F",42,949631,4.4
,"Alabama","01","2000","2000","Male","M",200,945381,21.2
,"Alabama","01","2001","2001","Female","F",32,943603,3.4
,"Alabama","01","2001","2001","Male","M",182,940438,19.4
,"Alabama","01","2002","2002","Female","F",42,937532,4.5
,"Alabama","01","2002","2002","Male","M",155,935822,16.6
,"Alabama","01","2003","2003","Female","F",23,935158,2.5
,"Alabama","01","2003","2003","Male","M",173,935391,18.5
,"Alabama","01","2004","2004","Female","F",31,933906,3.3
,"Alabama","01","2004","2004","Male","M",173,933484,18.5
,"Alabama","01","2005","2005","Female","F",35,935031,3.7
,"Alabama","01","2005","2005","Male","M",159,934764,17.0
,"Alabama","01","2006","2006","Female","F",33,942456,3.5
,"Alabama","01","2006","2006","Male","M",214,942377,22.7
,"Alabama","01","2007","2007","Female","F",41,948156,4.3
,"Alabama","01","2007","2007","Male","M",188,946945,19.9
,"Alabama","01","2008","2008","Female","F",39,953923,4.1
,"Alabama","01","2008","2008","Male","M",191,952556,20.1
,"Alabama","01","2009","2009","Female","F",41,958423,4.3
,"Alabama","01","2009","2009","Male","M",175,957725,18.3
,"Alabama","01","2010","2010","Female","F",47,958494,4.9
,"Alabama","01","2010","2010","Male","M",200,957306,20.9
,"Alabama","01","2011","2011","Female","F",39,958171,4.1
,"Alabama","01","2011","2011","Male","M",210,955229,22.0
,"Alabama","01","2012","2012","Female","F",42,955850,4.4
,"Alabama","01","2012","2012","Male","M",192,951732,20.2
,"Alabama","01","2013","2013","Female","F",39,953607,4.1
,"Alabama","01","2013","2013","Male","M",205,951676,21.5
,"Alabama","01","2014","2014","Female","F",52,955457,5.4
,"Alabama","01","2014","2014","Male","M",205,950259,21.6
,"Alabama","01","2015","2015","Female","F",54,954190,5.7
,"Alabama","01","2015","2015","Male","M",213,948710,22.5
,"Alabama","01","2016","2016","Female","F",47,951625,4.9
,"Alabama","01","2016","2016","Male","M",240,947176,25.3
,"Alabama","01","2017","2017","Female","F",52,951500,5.5
,"Alabama","01","2017","2017","Male","M",253,947776,26.7
,"Alabama","01","2018","2018","Female","F",69,951949,7.2
,"Alabama","01","2018","2018","Male","M",282,946980,29.8
,"Alabama","01","2019","2019","Female","F",62,951880,6.5
,"Alabama","01","2019","2019","Male","M",255,945699,27.0
,"Alaska","02","1999","1999","Female","F",11,140543,Unreliable
,"Alaska","02","1999","1999","Male","M",43,152252,28.2
,"Alaska","02","2000","2000","Female","F",19,140345,Unreliable
,"Alaska","02","2000","2000","Male","M",67,151498,44.2
,"Alaska","02","2001","2001","Female","F",12,140082,Unreliable
,"Alaska","02","2001","2001","Male","M",43,152112,28.3
,"Alaska","02","2002","2002","Female","F",15,140542,Unreliable
,"Alaska","02","2002","2002","Male","M",55,153263,35.9
,"Alaska","02","2003","2003","Female","F",15,140703,Unreliable
,"Alaska","02","2003","2003","Male","M",53,152886,34.7
,"Alaska","02","2004","2004","Female","F",26,141613,18.4
,"Alaska","02","2004","2004","Male","M",73,154578,47.2
,"Alaska","02","2005","2005","Female","F",16,141725,Unreliable
,"Alaska","02","2005","2005","Male","M",55,155424,35.4
,"Alaska","02","2006","2006","Female","F",15,143058,Unreliable
,"Alaska","02","2006","2006","Male","M",56,155808,35.9
,"Alaska","02","2007","2007","Female","F",14,142668,Unreliable
,"Alaska","02","2007","2007","Male","M",65,156440,41.5
,"Alaska","02","2008","2008","Female","F",17,142495,Unreliable
,"Alaska","02","2008","2008","Male","M",70,158075,44.3
,"Alaska","02","2009","2009","Female","F",13,144322,Unreliable
,"Alaska","02","2009","2009","Male","M",66,155990,42.3
,"Alaska","02","2010","2010","Female","F",14,145403,Unreliable
,"Alaska","02","2010","2010","Male","M",74,160931,46.0
,"Alaska","02","2011","2011","Female","F",13,147976,Unreliable
,"Alaska","02","2011","2011","Male","M",61,162588,37.5
,"Alaska","02","2012","2012","Female","F",Suppressed,149219,Suppressed
,"Alaska","02","2012","2012","Male","M",83,167416,49.6
,"Alaska","02","2013","2013","Female","F",16,149653,Unreliable
,"Alaska","02","2013","2013","Male","M",87,173283,50.2
,"Alaska","02","2014","2014","Female","F",16,149941,Unreliable
,"Alaska","02","2014","2014","Male","M",78,175668,44.4
,"Alaska","02","2015","2015","Female","F",26,149785,17.4
,"Alaska","02","2015","2015","Male","M",85,177171,48.0
,"Alaska","02","2016","2016","Female","F",25,151323,16.5
,"Alaska","02","2016","2016","Male","M",98,173596,56.5
,"Alaska","02","2017","2017","Female","F",22,149800,14.7
,"Alaska","02","2017","2017","Male","M",93,171821,54.1
,"Alaska","02","2018","2018","Female","F",25,149212,16.8
,"Alaska","02","2018","2018","Male","M",78,170347,45.8
,"Alaska","02","2019","2019","Female","F",23,147268,15.6
,"Alaska","02","2019","2019","Male","M",105,168200,62.4
,"Arizona","04","1999","1999","Female","F",52,1065314,4.9
,"Arizona","04","1999","1999","Male","M",252,1141269,22.1
,"Arizona","04","2000","2000","Female","F",61,1081657,5.6
,"Arizona","04","2000","2000","Male","M",262,1162488,22.5
,"Arizona","04","2001","2001","Female","F",47,1105049,4.3
,"Arizona","04","2001","2001","Male","M",263,1185867,22.2
,"Arizona","04","2002","2002","Female","F",60,1124967,5.3
,"Arizona","04","2002","2002","Male","M",316,1204574,26.2
,"Arizona","04","2003","2003","Female","F",58,1142100,5.1
,"Arizona","04","2003","2003","Male","M",300,1218355,24.6
,"Arizona","04","2004","2004","Female","F",70,1163696,6.0
,"Arizona","04","2004","2004","Male","M",299,1239541,24.1
,"Arizona","04","2005","2005","Female","F",76,1195157,6.4
,"Arizona","04","2005","2005","Male","M",316,1270474,24.9
,"Arizona","04","2006","2006","Female","F",73,1231089,5.9
,"Arizona","04","2006","2006","Male","M",318,1306179,24.3
,"Arizona","04","2007","2007","Female","F",69,1256333,5.5
,"Arizona","04","2007","2007","Male","M",333,1329616,25.0
,"Arizona","04","2008","2008","Female","F",65,1272949,5.1
,"Arizona","04","2008","2008","Male","M",274,1344246,20.4
,"Arizona","04","2009","2009","Female","F",92,1280084,7.2
,"Arizona","04","2009","2009","Male","M",278,1345863,20.7
,"Arizona","04","2010","2010","Female","F",71,1281324,5.5
,"Arizona","04","2010","2010","Male","M",318,1343892,23.7
,"Arizona","04","2011","2011","Female","F",92,1287723,7.1
,"Arizona","04","2011","2011","Male","M",333,1356391,24.6
,"Arizona","04","2012","2012","Female","F",84,1295150,6.5
,"Arizona","04","2012","2012","Male","M",328,1364393,24.0
,"Arizona","04","2013","2013","Female","F",94,1305217,7.2
,"Arizona","04","2013","2013","Male","M",321,1376454,23.3
,"Arizona","04","2014","2014","Female","F",95,1322557,7.2
,"Arizona","04","2014","2014","Male","M",337,1391217,24.2
,"Arizona","04","2015","2015","Female","F",114,1336020,8.5
,"Arizona","04","2015","2015","Male","M",350,1406563,24.9
,"Arizona","04","2016","2016","Female","F",106,1350170,7.9
,"Arizona","04","2016","2016","Male","M",351,1426713,24.6
,"Arizona","04","2017","2017","Female","F",117,1368125,8.6
,"Arizona","04","2017","2017","Male","M",400,1450161,27.6
,"Arizona","04","2018","2018","Female","F",102,1400796,7.3
,"Arizona","04","2018","2018","Male","M",451,1486327,30.3
,"Arizona","04","2019","2019","Female","F",90,1419469,6.3
,"Arizona","04","2019","2019","Male","M",442,1505205,29.4
,"Arkansas","05","1999","1999","Female","F",32,556178,5.8
,"Arkansas","05","1999","1999","Male","M",125,567786,22.0
,"Arkansas","05","2000","2000","Female","F",24,556761,4.3
,"Arkansas","05","2000","2000","Male","M",127,569722,22.3
,"Arkansas","05","2001","2001","Female","F",21,555626,3.8
,"Arkansas","05","2001","2001","Male","M",156,569080,27.4
,"Arkansas","05","2002","2002","Female","F",30,554661,5.4
,"Arkansas","05","2002","2002","Male","M",138,568343,24.3
,"Arkansas","05","2003","2003","Female","F",21,554196,3.8
,"Arkansas","05","2003","2003","Male","M",114,568242,20.1
,"Arkansas","05","2004","2004","Female","F",20,554880,3.6
,"Arkansas","05","2004","2004","Male","M",103,568460,18.1
,"Arkansas","05","2005","2005","Female","F",27,557507,4.8
,"Arkansas","05","2005","2005","Male","M",130,570472,22.8
,"Arkansas","05","2006","2006","Female","F",22,563334,3.9
,"Arkansas","05","2006","2006","Male","M",125,575440,21.7
,"Arkansas","05","2007","2007","Female","F",29,566171,5.1
,"Arkansas","05","2007","2007","Male","M",116,578445,20.1
,"Arkansas","05","2008","2008","Female","F",45,569536,7.9
,"Arkansas","05","2008","2008","Male","M",137,581540,23.6
,"Arkansas","05","2009","2009","Female","F",28,572537,4.9
,"Arkansas","05","2009","2009","Male","M",131,583428,22.5
,"Arkansas","05","2010","2010","Female","F",29,574729,5.0
,"Arkansas","05","2010","2010","Male","M",139,585791,23.7
,"Arkansas","05","2011","2011","Female","F",32,575648,5.6
,"Arkansas","05","2011","2011","Male","M",156,587833,26.5
,"Arkansas","05","2012","2012","Female","F",34,576558,5.9
,"Arkansas","05","2012","2012","Male","M",158,589263,26.8
,"Arkansas","05","2013","2013","Female","F",30,577255,5.2
,"Arkansas","05","2013","2013","Male","M",167,590853,28.3
,"Arkansas","05","2014","2014","Female","F",40,578044,6.9
,"Arkansas","05","2014","2014","Male","M",163,591973,27.5
,"Arkansas","05","2015","2015","Female","F",43,580409,7.4
,"Arkansas","05","2015","2015","Male","M",168,593160,28.3
,"Arkansas","05","2016","2016","Female","F",54,583276,9.3
,"Arkansas","05","2016","2016","Male","M",167,596434,28.0
,"Arkansas","05","2017","2017","Female","F",53,585346,9.1
,"Arkansas","05","2017","2017","Male","M",204,600141,34.0
,"Arkansas","05","2018","2018","Female","F",48,586876,8.2
,"Arkansas","05","2018","2018","Male","M",176,601516,29.3
,"Arkansas","05","2019","2019","Female","F",46,586557,7.8
,"Arkansas","05","2019","2019","Male","M",190,600471,31.6
,"California","06","1999","1999","Female","F",240,7419949,3.2
,"California","06","1999","1999","Male","M",959,7893141,12.1
,"California","06","2000","2000","Female","F",210,7488419,2.8
,"California","06","2000","2000","Male","M",890,7958384,11.2
,"California","06","2001","2001","Female","F",170,7596159,2.2
,"California","06","2001","2001","Male","M",925,8079114,11.4
,"California","06","2002","2002","Female","F",232,7662906,3.0
,"California","06","2002","2002","Male","M",901,8129396,11.1
,"California","06","2003","2003","Female","F",255,7719324,3.3
,"California","06","2003","2003","Male","M",997,8149351,12.2
,"California","06","2004","2004","Female","F",268,7752932,3.5
,"California","06","2004","2004","Male","M",958,8182035,11.7
,"California","06","2005","2005","Female","F",225,7765158,2.9
,"California","06","2005","2005","Male","M",895,8195106,10.9
,"California","06","2006","2006","Female","F",233,7783684,3.0
,"California","06","2006","2006","Male","M",945,8199570,11.5
,"California","06","2007","2007","Female","F",231,7788233,3.0
,"California","06","2007","2007","Male","M",978,8200791,11.9
,"California","06","2008","2008","Female","F",268,7812965,3.4
,"California","06","2008","2008","Male","M",939,8214476,11.4
,"California","06","2009","2009","Female","F",268,7834271,3.4
,"California","06","2009","2009","Male","M",905,8226922,11.0
,"California","06","2010","2010","Female","F",291,7846078,3.7
,"California","06","2010","2010","Male","M",969,8226197,11.8
,"California","06","2011","2011","Female","F",276,7859005,3.5
,"California","06","2011","2011","Male","M",1027,8263420,12.4
,"California","06","2012","2012","Female","F",255,7884586,3.2
,"California","06","2012","2012","Male","M",997,8291192,12.0
,"California","06","2013","2013","Female","F",293,7908199,3.7
,"California","06","2013","2013","Male","M",1034,8324021,12.4
,"California","06","2014","2014","Female","F",287,7993157,3.6
,"California","06","2014","2014","Male","M",1052,8373807,12.6
,"California","06","2015","2015","Female","F",321,8032999,4.0
,"California","06","2015","2015","Male","M",1111,8426184,13.2
,"California","06","2016","2016","Female","F",310,8042718,3.9
,"California","06","2016","2016","Male","M",1231,8440626,14.6
,"California","06","2017","2017","Female","F",313,8094923,3.9
,"California","06","2017","2017","Male","M",1277,8515566,15.0
,"California","06","2018","2018","Female","F",389,8086846,4.8
,"California","06","2018","2018","Male","M",1254,8517081,14.7
,"California","06","2019","2019","Female","F",329,8056017,4.1
,"California","06","2019","2019","Male","M",1348,8487619,15.9
,"Colorado","08","1999","1999","Female","F",49,928388,5.3
,"Colorado","08","1999","1999","Male","M",209,1001517,20.9
,"Colorado","08","2000","2000","Female","F",45,938181,4.8
,"Colorado","08","2000","2000","Male","M",220,1016911,21.6
,"Colorado","08","2001","2001","Female","F",59,956942,6.2
,"Colorado","08","2001","2001","Male","M",248,1039665,23.9
,"Colorado","08","2002","2002","Female","F",54,962873,5.6
,"Colorado","08","2002","2002","Male","M",257,1045260,24.6
,"Colorado","08","2003","2003","Female","F",49,961897,5.1
,"Colorado","08","2003","2003","Male","M",225,1035846,21.7
,"Colorado","08","2004","2004","Female","F",76,960551,7.9
,"Colorado","08","2004","2004","Male","M",249,1038008,24.0
,"Colorado","08","2005","2005","Female","F",54,964982,5.6
,"Colorado","08","2005","2005","Male","M",265,1034365,25.6
,"Colorado","08","2006","2006","Female","F",76,976284,7.8
,"Colorado","08","2006","2006","Male","M",231,1046128,22.1
,"Colorado","08","2007","2007","Female","F",61,988491,6.2
,"Colorado","08","2007","2007","Male","M",239,1054820,22.7
,"Colorado","08","2008","2008","Female","F",60,1000971,6.0
,"Colorado","08","2008","2008","Male","M",226,1067504,21.2
,"Colorado","08","2009","2009","Female","F",74,1011834,7.3
,"Colorado","08","2009","2009","Male","M",295,1076823,27.4
,"Colorado","08","2010","2010","Female","F",75,1017266,7.4
,"Colorado","08","2010","2010","Male","M",249,1083361,23.0
,"Colorado","08","2011","2011","Female","F",84,1029988,8.2
,"Colorado","08","2011","2011","Male","M",269,1099586,24.5
,"Colorado","08","2012","2012","Female","F",90,1041578,8.6
,"Colorado","08","2012","2012","Male","M",316,1112721,28.4
,"Colorado","08","2013","2013","Female","F",91,1059545,8.6
,"Colorado","08","2013","2013","Male","M",286,1134872,25.2
,"Colorado","08","2014","2014","Female","F",84,1081856,7.8
,"Colorado","08","2014","2014","Male","M",342,1158044,29.5
,"Colorado","08","2015","2015","Female","F",94,1106829,8.5
,"Colorado","08","2015","2015","Male","M",351,1186912,29.6
,"Colorado","08","2016","2016","Female","F",106,1125957,9.4
,"Colorado","08","2016","2016","Male","M",395,1207379,32.7
,"Colorado","08","2017","2017","Female","F",122,1141291,10.7
,"Colorado","08","2017","2017","Male","M",398,1227697,32.4
,"Colorado","08","2018","2018","Female","F",142,1162873,12.2
,"Colorado","08","2018","2018","Male","M",441,1253863,35.2
,"Colorado","08","2019","2019","Female","F",129,1174927,11.0
,"Colorado","08","2019","2019","Male","M",461,1270696,36.3
,"Connecticut","09","1999","1999","Female","F",26,694274,3.7
,"Connecticut","09","1999","1999","Male","M",82,696346,11.8
,"Connecticut","09","2000","2000","Female","F",21,692998,3.0
,"Connecticut","09","2000","2000","Male","M",95,695293,13.7
,"Connecticut","09","2001","2001","Female","F",18,691149,Unreliable
,"Connecticut","09","2001","2001","Male","M",93,695102,13.4
,"Connecticut","09","2002","2002","Female","F",18,691196,Unreliable
,"Connecticut","09","2002","2002","Male","M",73,697474,10.5
,"Connecticut","09","2003","2003","Female","F",22,691511,3.2
,"Connecticut","09","2003","2003","Male","M",62,698583,8.9
,"Connecticut","09","2004","2004","Female","F",23,686855,3.3
,"Connecticut","09","2004","2004","Male","M",81,695491,11.6
,"Connecticut","09","2005","2005","Female","F",25,682861,3.7
,"Connecticut","09","2005","2005","Male","M",79,694527,11.4
,"Connecticut","09","2006","2006","Female","F",15,680599,Unreliable
,"Connecticut","09","2006","2006","Male","M",95,691037,13.7
,"Connecticut","09","2007","2007","Female","F",12,678206,Unreliable
,"Connecticut","09","2007","2007","Male","M",70,689485,10.2
,"Connecticut","09","2008","2008","Female","F",18,677809,Unreliable
,"Connecticut","09","2008","2008","Male","M",88,689179,12.8
,"Connecticut","09","2009","2009","Female","F",29,676425,4.3
,"Connecticut","09","2009","2009","Male","M",89,689157,12.9
,"Connecticut","09","2010","2010","Female","F",19,674124,Unreliable
,"Connecticut","09","2010","2010","Male","M",89,687651,12.9
,"Connecticut","09","2011","2011","Female","F",27,670532,4.0
,"Connecticut","09","2011","2011","Male","M",96,686869,14.0
,"Connecticut","09","2012","2012","Female","F",27,672427,4.0
,"Connecticut","09","2012","2012","Male","M",88,689155,12.8
,"Connecticut","09","2013","2013","Female","F",24,674664,3.6
,"Connecticut","09","2013","2013","Male","M",72,694208,10.4
,"Connecticut","09","2014","2014","Female","F",23,677827,3.4
,"Connecticut","09","2014","2014","Male","M",84,697798,12.0
,"Connecticut","09","2015","2015","Female","F",33,677944,4.9
,"Connecticut","09","2015","2015","Male","M",74,697666,10.6
,"Connecticut","09","2016","2016","Female","F",41,675522,6.1
,"Connecticut","09","2016","2016","Male","M",86,697583,12.3
,"Connecticut","09","2017","2017","Female","F",36,674950,5.3
,"Connecticut","09","2017","2017","Male","M",102,698292,14.6
,"Connecticut","09","2018","2018","Female","F",31,671839,4.6
,"Connecticut","09","2018","2018","Male","M",83,694344,12.0
,"Connecticut","09","2019","2019","Female","F",31,669960,4.6
,"Connecticut","09","2019","2019","Male","M",117,690989,16.9
,"Delaware","10","1999","1999","Female","F",Suppressed,168020,Suppressed
,"Delaware","10","1999","1999","Male","M",36,166863,21.6
,"Delaware","10","2000","2000","Female","F",Suppressed,168577,Suppressed
,"Delaware","10","2000","2000","Male","M",26,167488,15.5
,"Delaware","10","2001","2001","Female","F",Suppressed,169333,Suppressed
,"Delaware","10","2001","2001","Male","M",38,168674,22.5
,"Delaware","10","2002","2002","Female","F",Suppressed,170038,Suppressed
,"Delaware","10","2002","2002","Male","M",30,169388,17.7
,"Delaware","10","2003","2003","Female","F",Suppressed,171087,Suppressed
,"Delaware","10","2003","2003","Male","M",20,170454,11.7
,"Delaware","10","2004","2004","Female","F",Suppressed,171864,Suppressed
,"Delaware","10","2004","2004","Male","M",26,171317,15.2
,"Delaware","10","2005","2005","Female","F",Suppressed,173225,Suppressed
,"Delaware","10","2005","2005","Male","M",31,172409,18.0
,"Delaware","10","2006","2006","Female","F",Suppressed,174340,Suppressed
,"Delaware","10","2006","2006","Male","M",30,173208,17.3
,"Delaware","10","2007","2007","Female","F",Suppressed,174877,Suppressed
,"Delaware","10","2007","2007","Male","M",19,174145,Unreliable
,"Delaware","10","2008","2008","Female","F",Suppressed,175366,Suppressed
,"Delaware","10","2008","2008","Male","M",32,175257,18.3
,"Delaware","10","2009","2009","Female","F",Suppressed,175914,Suppressed
,"Delaware","10","2009","2009","Male","M",27,175126,15.4
,"Delaware","10","2010","2010","Female","F",Suppressed,175759,Suppressed
,"Delaware","10","2010","2010","Male","M",29,175285,16.5
,"Delaware","10","2011","2011","Female","F",Suppressed,175697,Suppressed
,"Delaware","10","2011","2011","Male","M",31,175881,17.6
,"Delaware","10","2012","2012","Female","F",Suppressed,176956,Suppressed
,"Delaware","10","2012","2012","Male","M",41,176937,23.2
,"Delaware","10","2013","2013","Female","F",12,177587,Unreliable
,"Delaware","10","2013","2013","Male","M",28,177396,15.8
,"Delaware","10","2014","2014","Female","F",12,179155,Unreliable
,"Delaware","10","2014","2014","Male","M",28,179149,15.6
,"Delaware","10","2015","2015","Female","F",14,180364,Unreliable
,"Delaware","10","2015","2015","Male","M",39,180829,21.6
,"Delaware","10","2016","2016","Female","F",Suppressed,180753,Suppressed
,"Delaware","10","2016","2016","Male","M",31,181492,17.1
,"Delaware","10","2017","2017","Female","F",Suppressed,181821,Suppressed
,"Delaware","10","2017","2017","Male","M",39,183147,21.3
,"Delaware","10","2018","2018","Female","F",Suppressed,181152,Suppressed
,"Delaware","10","2018","2018","Male","M",45,183127,24.6
,"Delaware","10","2019","2019","Female","F",13,180979,Unreliable
,"Delaware","10","2019","2019","Male","M",27,182510,14.8
,"Florida","12","1999","1999","Female","F",137,3093667,4.4
,"Florida","12","1999","1999","Male","M",546,3191193,17.1
,"Florida","12","2000","2000","Female","F",130,3121763,4.2
,"Florida","12","2000","2000","Male","M",538,3222778,16.7
,"Florida","12","2001","2001","Female","F",164,3177656,5.2
,"Florida","12","2001","2001","Male","M",583,3275573,17.8
,"Florida","12","2002","2002","Female","F",135,3228117,4.2
,"Florida","12","2002","2002","Male","M",562,3320485,16.9
,"Florida","12","2003","2003","Female","F",139,3268041,4.3
,"Florida","12","2003","2003","Male","M",567,3364364,16.9
,"Florida","12","2004","2004","Female","F",142,3326987,4.3
,"Florida","12","2004","2004","Male","M",576,3428456,16.8
,"Florida","12","2005","2005","Female","F",163,3391188,4.8
,"Florida","12","2005","2005","Male","M",556,3491003,15.9
,"Florida","12","2006","2006","Female","F",144,3445464,4.2
,"Florida","12","2006","2006","Male","M",547,3546816,15.4
,"Florida","12","2007","2007","Female","F",156,3465968,4.5
,"Florida","12","2007","2007","Male","M",587,3572945,16.4
,"Florida","12","2008","2008","Female","F",163,3475851,4.7
,"Florida","12","2008","2008","Male","M",608,3575002,17.0
,"Florida","12","2009","2009","Female","F",165,3476409,4.7
,"Florida","12","2009","2009","Male","M",631,3570421,17.7
,"Florida","12","2010","2010","Female","F",149,3483683,4.3
,"Florida","12","2010","2010","Male","M",568,3572316,15.9
,"Florida","12","2011","2011","Female","F",156,3498192,4.5
,"Florida","12","2011","2011","Male","M",623,3601271,17.3
,"Florida","12","2012","2012","Female","F",188,3530022,5.3
,"Florida","12","2012","2012","Male","M",631,3634474,17.4
,"Florida","12","2013","2013","Female","F",181,3553193,5.1
,"Florida","12","2013","2013","Male","M",604,3660499,16.5
,"Florida","12","2014","2014","Female","F",170,3608950,4.7
,"Florida","12","2014","2014","Male","M",669,3712570,18.0
,"Florida","12","2015","2015","Female","F",212,3670114,5.8
,"Florida","12","2015","2015","Male","M",685,3772007,18.2
,"Florida","12","2016","2016","Female","F",222,3715141,6.0
,"Florida","12","2016","2016","Male","M",694,3821971,18.2
,"Florida","12","2017","2017","Female","F",212,3779300,5.6
,"Florida","12","2017","2017","Male","M",730,3898236,18.7
,"Florida","12","2018","2018","Female","F",229,3832526,6.0
,"Florida","12","2018","2018","Male","M",769,3956803,19.4
,"Florida","12","2019","2019","Female","F",230,3840773,6.0
,"Florida","12","2019","2019","Male","M",770,3961995,19.4
,"Georgia","13","1999","1999","Female","F",81,1842497,4.4
,"Georgia","13","1999","1999","Male","M",337,1901140,17.7
,"Georgia","13","2000","2000","Female","F",75,1861962,4.0
,"Georgia","13","2000","2000","Male","M",290,1932261,15.0
,"Georgia","13","2001","2001","Female","F",62,1890230,3.3
,"Georgia","13","2001","2001","Male","M",358,1958794,18.3
,"Georgia","13","2002","2002","Female","F",68,1907680,3.6
,"Georgia","13","2002","2002","Male","M",292,1964836,14.9
,"Georgia","13","2003","2003","Female","F",56,1921041,2.9
,"Georgia","13","2003","2003","Male","M",315,1961153,16.1
,"Georgia","13","2004","2004","Female","F",72,1934085,3.7
,"Georgia","13","2004","2004","Male","M",332,1984532,16.7
,"Georgia","13","2005","2005","Female","F",56,1953976,2.9
,"Georgia","13","2005","2005","Male","M",267,1981013,13.5
,"Georgia","13","2006","2006","Female","F",58,1990198,2.9
,"Georgia","13","2006","2006","Male","M",278,2021285,13.8
,"Georgia","13","2007","2007","Female","F",71,2022395,3.5
,"Georgia","13","2007","2007","Male","M",280,2038990,13.7
,"Georgia","13","2008","2008","Female","F",73,2042259,3.6
,"Georgia","13","2008","2008","Male","M",284,2057768,13.8
,"Georgia","13","2009","2009","Female","F",75,2053640,3.7
,"Georgia","13","2009","2009","Male","M",329,2068438,15.9
,"Georgia","13","2010","2010","Female","F",75,2054730,3.7
,"Georgia","13","2010","2010","Male","M",337,2058652,16.4
,"Georgia","13","2011","2011","Female","F",76,2056440,3.7
,"Georgia","13","2011","2011","Male","M",337,2082439,16.2
,"Georgia","13","2012","2012","Female","F",79,2067739,3.8
,"Georgia","13","2012","2012","Male","M",342,2092375,16.3
,"Georgia","13","2013","2013","Female","F",78,2069373,3.8
,"Georgia","13","2013","2013","Male","M",380,2088008,18.2
,"Georgia","13","2014","2014","Female","F",83,2089886,4.0
,"Georgia","13","2014","2014","Male","M",359,2102851,17.1
,"Georgia","13","2015","2015","Female","F",111,2110849,5.3
,"Georgia","13","2015","2015","Male","M",387,2121786,18.2
,"Georgia","13","2016","2016","Female","F",108,2130211,5.1
,"Georgia","13","2016","2016","Male","M",457,2134188,21.4
,"Georgia","13","2017","2017","Female","F",134,2155212,6.2
,"Georgia","13","2017","2017","Male","M",459,2160120,21.2
,"Georgia","13","2018","2018","Female","F",123,2174388,5.7
,"Georgia","13","2018","2018","Male","M",530,2176866,24.3
,"Georgia","13","2019","2019","Female","F",136,2188094,6.2
,"Georgia","13","2019","2019","Male","M",510,2191101,23.3
,"Hawaii","15","1999","1999","Female","F",13,248632,Unreliable
,"Hawaii","15","1999","1999","Male","M",58,269866,21.5
,"Hawaii","15","2000","2000","Female","F",12,246795,Unreliable
,"Hawaii","15","2000","2000","Male","M",49,267816,18.3
,"Hawaii","15","2001","2001","Female","F",Suppressed,246974,Suppressed
,"Hawaii","15","2001","2001","Male","M",44,270125,16.3
,"Hawaii","15","2002","2002","Female","F",Suppressed,247774,Suppressed
,"Hawaii","15","2002","2002","Male","M",38,271292,14.0
,"Hawaii","15","2003","2003","Female","F",10,248702,Unreliable
,"Hawaii","15","2003","2003","Male","M",41,269950,15.2
,"Hawaii","15","2004","2004","Female","F",Suppressed,252292,Suppressed
,"Hawaii","15","2004","2004","Male","M",36,270975,13.3
,"Hawaii","15","2005","2005","Female","F",11,253725,Unreliable
,"Hawaii","15","2005","2005","Male","M",28,275846,10.2
,"Hawaii","15","2006","2006","Female","F",16,255705,Unreliable
,"Hawaii","15","2006","2006","Male","M",36,279447,12.9
,"Hawaii","15","2007","2007","Female","F",Suppressed,254929,Suppressed
,"Hawaii","15","2007","2007","Male","M",38,274417,13.8
,"Hawaii","15","2008","2008","Female","F",16,256232,Unreliable
,"Hawaii","15","2008","2008","Male","M",34,276236,12.3
,"Hawaii","15","2009","2009","Female","F",19,257140,Unreliable
,"Hawaii","15","2009","2009","Male","M",51,276695,18.4
,"Hawaii","15","2010","2010","Female","F",24,257583,9.3
,"Hawaii","15","2010","2010","Male","M",70,277868,25.2
,"Hawaii","15","2011","2011","Female","F",12,259076,Unreliable
,"Hawaii","15","2011","2011","Male","M",71,282135,25.2
,"Hawaii","15","2012","2012","Female","F",14,260159,Unreliable
,"Hawaii","15","2012","2012","Male","M",55,290668,18.9
,"Hawaii","15","2013","2013","Female","F",16,262052,Unreliable
,"Hawaii","15","2013","2013","Male","M",60,297486,20.2
,"Hawaii","15","2014","2014","Female","F",11,265379,Unreliable
,"Hawaii","15","2014","2014","Male","M",73,303605,24.0
,"Hawaii","15","2015","2015","Female","F",15,267312,Unreliable
,"Hawaii","15","2015","2015","Male","M",71,308459,23.0
,"Hawaii","15","2016","2016","Female","F",13,265319,Unreliable
,"Hawaii","15","2016","2016","Male","M",77,294342,26.2
,"Hawaii","15","2017","2017","Female","F",23,263989,8.7
,"Hawaii","15","2017","2017","Male","M",77,291083,26.5
,"Hawaii","15","2018","2018","Female","F",14,262978,Unreliable
,"Hawaii","15","2018","2018","Male","M",54,286908,18.8
,"Hawaii","15","2019","2019","Female","F",16,260364,Unreliable
,"Hawaii","15","2019","2019","Male","M",78,283315,27.5
,"Idaho","16","1999","1999","Female","F",16,277775,Unreliable
,"Idaho","16","1999","1999","Male","M",67,291021,23.0
,"Idaho","16","2000","2000","Female","F",15,279876,Unreliable
,"Idaho","16","2000","2000","Male","M",60,293930,20.4
,"Idaho","16","2001","2001","Female","F",21,282474,7.4
,"Idaho","16","2001","2001","Male","M",79,297023,26.6
