"","state","year","five_year_age_groups","deaths","population","suicides_per_100k","spending","revenue","total_population","spending_per_100k","revenue_per_100k"
"766","Connecticut",2019,"25-29 years",36,225457,16,794779146,1.9088e+10,3565287,22292150.5617921,535384668.892013
"767","Connecticut",2019,"30-34 years",35,222572,15.7,794779146,1.9088e+10,3565287,22292150.5617921,535384668.892013
"768","Connecticut",2019,"35-39 years",29,219855,13.2,794779146,1.9088e+10,3565287,22292150.5617921,535384668.892013
"769","Delaware",1999,"35-39 years",14,64858,21.6,42621109,2.066e+09,774990,5499568.8976632,266584084.955935
"770","Delaware",2000,"35-39 years",12,64654,18.6,45192999,2.037e+09,783600,5767355.6661562,259954058.192956
"771","Delaware",2001,"20-24 years",10,54774,18.3,49470029.3333333,2.21e+09,795699,6217178.77405066,277743216.970236
"772","Delaware",2001,"30-34 years",12,57067,21,49470029.3333333,2.21e+09,795699,6217178.77405066,277743216.970236
"773","Delaware",2001,"35-39 years",10,63708,15.7,49470029.3333333,2.21e+09,795699,6217178.77405066,277743216.970236
"774","Delaware",2002,"35-39 years",11,62614,17.6,52719260.6666667,2.168e+09,806169,6539480.01804419,268926242.512426
"775","Delaware",2005,"30-34 years",10,52154,19.2,65345966.3333333,2.827e+09,845150,7731877.93093928,334496834.881382
"776","Delaware",2007,"35-39 years",11,58894,18.7,75266655,3.122e+09,871749,8633982.37336665,358130608.695852
"777","Delaware",2008,"20-24 years",10,60935,16.4,76367139.6666667,3.08e+09,883874,8640048.2044575,348465957.817517
"778","Delaware",2008,"25-29 years",12,57778,20.8,76367139.6666667,3.08e+09,883874,8640048.2044575,348465957.817517
"779","Delaware",2010,"35-39 years",11,55329,19.9,76844047,2.853e+09,897934,8557872.51624284,317729365.40993
"780","Delaware",2011,"20-24 years",10,65003,15.4,74705760.3333333,3.114e+09,907135,8235351.99648711,343278563.83008
"781","Delaware",2012,"15-19 years",11,61587,17.9,75693869.3333333,3.396e+09,917092,8253683.30912638,370300907.651577
"782","Delaware",2012,"25-29 years",16,59022,27.1,75693869.3333333,3.396e+09,917092,8253683.30912638,370300907.651577
"783","Delaware",2012,"30-34 years",11,57276,19.2,75693869.3333333,3.396e+09,917092,8253683.30912638,370300907.651577
"784","Delaware",2013,"20-24 years",10,65731,15.2,82137862.3333333,3.499e+09,925749,8872584.5054473,377964221.403426
"785","Delaware",2014,"25-29 years",11,64518,17,82356919,3.546e+09,935614,8802446.2011043,379002451.865834
"786","Delaware",2014,"35-39 years",12,53522,22.4,82356919,3.546e+09,935614,8802446.2011043,379002451.865834
"787","Delaware",2015,"20-24 years",14,62822,22.3,81345927,3.972e+09,945934,8599535.16841556,419902445.62517
"788","Delaware",2015,"25-29 years",11,66685,16.5,81345927,3.972e+09,945934,8599535.16841556,419902445.62517
"789","Delaware",2015,"30-34 years",10,59256,16.9,81345927,3.972e+09,945934,8599535.16841556,419902445.62517
"790","Delaware",2015,"35-39 years",11,55219,19.9,81345927,3.972e+09,945934,8599535.16841556,419902445.62517
"791","Delaware",2017,"35-39 years",11,57895,19,98890278.3333333,4.043e+09,961939,10280306.5821568,420296921.114541
"792","Delaware",2018,"20-24 years",14,58349,24,114275430,4.34e+09,967171,11815431.8109207,448731403.236863
"793","Delaware",2018,"25-29 years",14,66980,20.9,114275430,4.34e+09,967171,11815431.8109207,448731403.236863
"794","Delaware",2018,"30-34 years",15,62083,24.2,114275430,4.34e+09,967171,11815431.8109207,448731403.236863
"795","Delaware",2019,"25-29 years",12,65311,18.4,208174346,4.728e+09,973764,21378316.1012319,485538590.45929
"796","Delaware",2019,"35-39 years",12,59374,20.2,208174346,4.728e+09,973764,21378316.1012319,485538590.45929
"797","Florida",1999,"15-19 years",66,992265,6.7,701302541,2.4176e+10,15759421,4450052.7081547,153406651.17075
"798","Florida",1999,"20-24 years",98,907463,10.8,701302541,2.4176e+10,15759421,4450052.7081547,153406651.17075
"799","Florida",1999,"25-29 years",128,994333,12.9,701302541,2.4176e+10,15759421,4450052.7081547,153406651.17075
"800","Florida",1999,"30-34 years",163,1098372,14.8,701302541,2.4176e+10,15759421,4450052.7081547,153406651.17075
"801","Florida",1999,"35-39 years",221,1260288,17.5,701302541,2.4176e+10,15759421,4450052.7081547,153406651.17075
"802","Florida",2000,"10-14 years",13,1057024,1.2,740294986.333333,2.4922e+10,15982378,4631945.17319846,155934242.075866
"803","Florida",2000,"15-19 years",57,1014067,5.6,740294986.333333,2.4922e+10,15982378,4631945.17319846,155934242.075866
"804","Florida",2000,"20-24 years",129,928310,13.9,740294986.333333,2.4922e+10,15982378,4631945.17319846,155934242.075866
"805","Florida",2000,"25-29 years",119,995358,12,740294986.333333,2.4922e+10,15982378,4631945.17319846,155934242.075866
"806","Florida",2000,"30-34 years",134,1088742,12.3,740294986.333333,2.4922e+10,15982378,4631945.17319846,155934242.075866
"807","Florida",2000,"35-39 years",216,1261040,17.1,740294986.333333,2.4922e+10,15982378,4631945.17319846,155934242.075866
"808","Florida",2001,"10-14 years",17,1094246,1.6,779507375.666667,2.5656e+10,16356966,4765598.80155444,156850604.201293
"809","Florida",2001,"15-19 years",71,1040770,6.8,779507375.666667,2.5656e+10,16356966,4765598.80155444,156850604.201293
"810","Florida",2001,"20-24 years",121,994750,12.2,779507375.666667,2.5656e+10,16356966,4765598.80155444,156850604.201293
"811","Florida",2001,"25-29 years",160,971119,16.5,779507375.666667,2.5656e+10,16356966,4765598.80155444,156850604.201293
"812","Florida",2001,"30-34 years",161,1100658,14.6,779507375.666667,2.5656e+10,16356966,4765598.80155444,156850604.201293
"813","Florida",2001,"35-39 years",217,1251686,17.3,779507375.666667,2.5656e+10,16356966,4765598.80155444,156850604.201293
"814","Florida",2002,"10-14 years",12,1119215,1.1,816550836.333333,2.5991e+10,16689370,4892640.26343315,155733859.336811
"815","Florida",2002,"15-19 years",75,1066682,7,816550836.333333,2.5991e+10,16689370,4892640.26343315,155733859.336811
"816","Florida",2002,"20-24 years",120,1040572,11.5,816550836.333333,2.5991e+10,16689370,4892640.26343315,155733859.336811
"817","Florida",2002,"25-29 years",116,972896,11.9,816550836.333333,2.5991e+10,16689370,4892640.26343315,155733859.336811
"818","Florida",2002,"30-34 years",162,1112664,14.6,816550836.333333,2.5991e+10,16689370,4892640.26343315,155733859.336811
"819","Florida",2002,"35-39 years",212,1236573,17.1,816550836.333333,2.5991e+10,16689370,4892640.26343315,155733859.336811
"820","Florida",2003,"15-19 years",58,1095938,5.3,855800555.666667,2.8677e+10,17004085,5032911.53664938,168647710.241392
"821","Florida",2003,"20-24 years",137,1081883,12.7,855800555.666667,2.8677e+10,17004085,5032911.53664938,168647710.241392
"822","Florida",2003,"25-29 years",131,987982,13.3,855800555.666667,2.8677e+10,17004085,5032911.53664938,168647710.241392
"823","Florida",2003,"30-34 years",172,1115300,15.4,855800555.666667,2.8677e+10,17004085,5032911.53664938,168647710.241392
"824","Florida",2003,"35-39 years",204,1215649,16.8,855800555.666667,2.8677e+10,17004085,5032911.53664938,168647710.241392
"825","Florida",2004,"10-14 years",16,1149995,1.4,899476403,3.1995e+10,17415318,5164857.75912906,183717575.527475
"826","Florida",2004,"15-19 years",72,1135477,6.3,899476403,3.1995e+10,17415318,5164857.75912906,183717575.527475
"827","Florida",2004,"20-24 years",137,1125385,12.2,899476403,3.1995e+10,17415318,5164857.75912906,183717575.527475
"828","Florida",2004,"25-29 years",147,1024559,14.3,899476403,3.1995e+10,17415318,5164857.75912906,183717575.527475
"829","Florida",2004,"30-34 years",137,1117654,12.3,899476403,3.1995e+10,17415318,5164857.75912906,183717575.527475
"830","Florida",2004,"35-39 years",209,1202373,17.4,899476403,3.1995e+10,17415318,5164857.75912906,183717575.527475
"831","Florida",2005,"10-14 years",19,1152946,1.6,961361667.666667,3.8511e+10,17842038,5388183.05210799,215844176.545303
"832","Florida",2005,"15-19 years",84,1179088,7.1,961361667.666667,3.8511e+10,17842038,5388183.05210799,215844176.545303
"833","Florida",2005,"20-24 years",128,1156066,11.1,961361667.666667,3.8511e+10,17842038,5388183.05210799,215844176.545303
"834","Florida",2005,"25-29 years",132,1073268,12.3,961361667.666667,3.8511e+10,17842038,5388183.05210799,215844176.545303
"835","Florida",2005,"30-34 years",167,1111695,15,961361667.666667,3.8511e+10,17842038,5388183.05210799,215844176.545303
"836","Florida",2005,"35-39 years",189,1209128,15.6,961361667.666667,3.8511e+10,17842038,5388183.05210799,215844176.545303
"837","Florida",2006,"15-19 years",69,1214669,5.7,1036084803.66667,3.9866e+10,18166990,5703117.59772349,219441965.895286
"838","Florida",2006,"20-24 years",135,1180227,11.4,1036084803.66667,3.9866e+10,18166990,5703117.59772349,219441965.895286
"839","Florida",2006,"25-29 years",153,1127022,13.6,1036084803.66667,3.9866e+10,18166990,5703117.59772349,219441965.895286
"840","Florida",2006,"30-34 years",144,1094633,13.2,1036084803.66667,3.9866e+10,18166990,5703117.59772349,219441965.895286
"841","Florida",2006,"35-39 years",186,1223911,15.2,1036084803.66667,3.9866e+10,18166990,5703117.59772349,219441965.895286
"842","Florida",2007,"15-19 years",71,1233492,5.8,1092581999.33333,3.6986e+10,18367842,5948341.66873459,201362794.823692
"843","Florida",2007,"20-24 years",156,1198551,13,1092581999.33333,3.6986e+10,18367842,5948341.66873459,201362794.823692
"844","Florida",2007,"25-29 years",143,1155866,12.4,1092581999.33333,3.6986e+10,18367842,5948341.66873459,201362794.823692
"845","Florida",2007,"30-34 years",175,1081460,16.2,1092581999.33333,3.6986e+10,18367842,5948341.66873459,201362794.823692
"846","Florida",2007,"35-39 years",192,1226154,15.7,1092581999.33333,3.6986e+10,18367842,5948341.66873459,201362794.823692
"847","Florida",2008,"15-19 years",71,1241381,5.7,1094493389,3.412e+10,18527305,5907461.38739552,184160621.310007
"848","Florida",2008,"20-24 years",154,1207898,12.7,1094493389,3.412e+10,18527305,5907461.38739552,184160621.310007
"849","Florida",2008,"25-29 years",170,1170676,14.5,1094493389,3.412e+10,18527305,5907461.38739552,184160621.310007
"850","Florida",2008,"30-34 years",167,1079825,15.5,1094493389,3.412e+10,18527305,5907461.38739552,184160621.310007
"851","Florida",2008,"35-39 years",202,1216183,16.6,1094493389,3.412e+10,18527305,5907461.38739552,184160621.310007
"852","Florida",2009,"10-14 years",10,1128143,0.9,1074594229,3.1197e+10,18652644,5761082.60576892,167252428.127616
"853","Florida",2009,"15-19 years",82,1237756,6.6,1074594229,3.1197e+10,18652644,5761082.60576892,167252428.127616
"854","Florida",2009,"20-24 years",146,1214648,12,1074594229,3.1197e+10,18652644,5761082.60576892,167252428.127616
"855","Florida",2009,"25-29 years",169,1178740,14.3,1074594229,3.1197e+10,18652644,5761082.60576892,167252428.127616
"856","Florida",2009,"30-34 years",182,1089985,16.7,1074594229,3.1197e+10,18652644,5761082.60576892,167252428.127616
"857","Florida",2009,"35-39 years",207,1197558,17.3,1074594229,3.1197e+10,18652644,5761082.60576892,167252428.127616
"858","Florida",2010,"10-14 years",14,1130847,1.2,1066846029.33333,3.19e+10,18801310,5674317.53071107,169669028.381533
"859","Florida",2010,"15-19 years",56,1228382,4.6,1066846029.33333,3.19e+10,18801310,5674317.53071107,169669028.381533
"860","Florida",2010,"20-24 years",158,1228758,12.9,1066846029.33333,3.19e+10,18801310,5674317.53071107,169669028.381533
"861","Florida",2010,"25-29 years",159,1179227,13.5,1066846029.33333,3.19e+10,18801310,5674317.53071107,169669028.381533
"862","Florida",2010,"30-34 years",155,1110318,14,1066846029.33333,3.19e+10,18801310,5674317.53071107,169669028.381533
"863","Florida",2010,"35-39 years",175,1178467,14.8,1066846029.33333,3.19e+10,18801310,5674317.53071107,169669028.381533
"864","Florida",2011,"10-14 years",14,1131573,1.2,1014169546.66667,3.2915e+10,19057542,5321617.79660077,172713773.89592
"865","Florida",2011,"15-19 years",83,1195817,6.9,1014169546.66667,3.2915e+10,19057542,5321617.79660077,172713773.89592
"866","Florida",2011,"20-24 years",158,1283949,12.3,1014169546.66667,3.2915e+10,19057542,5321617.79660077,172713773.89592
"867","Florida",2011,"25-29 years",185,1202094,15.4,1014169546.66667,3.2915e+10,19057542,5321617.79660077,172713773.89592
"868","Florida",2011,"30-34 years",176,1141586,15.4,1014169546.66667,3.2915e+10,19057542,5321617.79660077,172713773.89592
"869","Florida",2011,"35-39 years",163,1144444,14.2,1014169546.66667,3.2915e+10,19057542,5321617.79660077,172713773.89592
"870","Florida",2012,"10-14 years",13,1133311,1.1,996750910,3.4858e+10,19317568,5159815.71800343,180447145.31353
"871","Florida",2012,"15-19 years",103,1176536,8.8,996750910,3.4858e+10,19317568,5159815.71800343,180447145.31353
"872","Florida",2012,"20-24 years",168,1316306,12.8,996750910,3.4858e+10,19317568,5159815.71800343,180447145.31353
"873","Florida",2012,"25-29 years",158,1225785,12.9,996750910,3.4858e+10,19317568,5159815.71800343,180447145.31353
"874","Florida",2012,"30-34 years",160,1175449,13.6,996750910,3.4858e+10,19317568,5159815.71800343,180447145.31353
"875","Florida",2012,"35-39 years",217,1137109,19.1,996750910,3.4858e+10,19317568,5159815.71800343,180447145.31353
"876","Florida",2013,"10-14 years",14,1132791,1.2,1044391217,3.7308e+10,19552860,5341373.16484647,190805846.30586
"877","Florida",2013,"15-19 years",78,1170637,6.7,1044391217,3.7308e+10,19552860,5341373.16484647,190805846.30586
"878","Florida",2013,"20-24 years",159,1313917,12.1,1044391217,3.7308e+10,19552860,5341373.16484647,190805846.30586
"879","Florida",2013,"25-29 years",181,1254601,14.4,1044391217,3.7308e+10,19552860,5341373.16484647,190805846.30586
"880","Florida",2013,"30-34 years",165,1201598,13.7,1044391217,3.7308e+10,19552860,5341373.16484647,190805846.30586
"881","Florida",2013,"35-39 years",188,1140148,16.5,1044391217,3.7308e+10,19552860,5341373.16484647,190805846.30586
"882","Florida",2014,"10-14 years",21,1138074,1.8,1088004598.66667,3.7635e+10,19893297,5469202.00641787,189184326.760919
"883","Florida",2014,"15-19 years",88,1171530,7.5,1088004598.66667,3.7635e+10,19893297,5469202.00641787,189184326.760919
"884","Florida",2014,"20-24 years",179,1316889,13.6,1088004598.66667,3.7635e+10,19893297,5469202.00641787,189184326.760919
"885","Florida",2014,"25-29 years",181,1296720,14,1088004598.66667,3.7635e+10,19893297,5469202.00641787,189184326.760919
"886","Florida",2014,"30-34 years",198,1235297,16,1088004598.66667,3.7635e+10,19893297,5469202.00641787,189184326.760919
"887","Florida",2014,"35-39 years",172,1163010,14.8,1088004598.66667,3.7635e+10,19893297,5469202.00641787,189184326.760919
"888","Florida",2015,"10-14 years",20,1147416,1.7,1126422129.33333,3.8421e+10,20271272,5556741.23130178,189534233.470894
"889","Florida",2015,"15-19 years",96,1182953,8.1,1126422129.33333,3.8421e+10,20271272,5556741.23130178,189534233.470894
"890","Florida",2015,"20-24 years",187,1296345,14.4,1126422129.33333,3.8421e+10,20271272,5556741.23130178,189534233.470894
"891","Florida",2015,"25-29 years",194,1348885,14.4,1126422129.33333,3.8421e+10,20271272,5556741.23130178,189534233.470894
"892","Florida",2015,"30-34 years",209,1265430,16.5,1126422129.33333,3.8421e+10,20271272,5556741.23130178,189534233.470894
"893","Florida",2015,"35-39 years",191,1201092,15.9,1126422129.33333,3.8421e+10,20271272,5556741.23130178,189534233.470894
"894","Florida",2016,"10-14 years",22,1154192,1.9,1154102008.66667,4.0405e+10,20612439,5599056.02954928,196022411.515687
"895","Florida",2016,"15-19 years",96,1189418,8.1,1154102008.66667,4.0405e+10,20612439,5599056.02954928,196022411.515687
"896","Florida",2016,"20-24 years",168,1273582,13.2,1154102008.66667,4.0405e+10,20612439,5599056.02954928,196022411.515687
"897","Florida",2016,"25-29 years",211,1389757,15.2,1154102008.66667,4.0405e+10,20612439,5599056.02954928,196022411.515687
"898","Florida",2016,"30-34 years",207,1293668,16,1154102008.66667,4.0405e+10,20612439,5599056.02954928,196022411.515687
"899","Florida",2016,"35-39 years",212,1236495,17.1,1154102008.66667,4.0405e+10,20612439,5599056.02954928,196022411.515687
"900","Florida",2017,"10-14 years",17,1181330,1.4,1199983912.66667,4.3256e+10,20984400,5718457.10464281,206134080.555079
"901","Florida",2017,"15-19 years",109,1203740,9.1,1199983912.66667,4.3256e+10,20984400,5718457.10464281,206134080.555079
"902","Florida",2017,"20-24 years",184,1269168,14.5,1199983912.66667,4.3256e+10,20984400,5718457.10464281,206134080.555079
"903","Florida",2017,"25-29 years",212,1421894,14.9,1199983912.66667,4.3256e+10,20984400,5718457.10464281,206134080.555079
"904","Florida",2017,"30-34 years",224,1320786,17,1199983912.66667,4.3256e+10,20984400,5718457.10464281,206134080.555079
"905","Florida",2017,"35-39 years",196,1280618,15.3,1199983912.66667,4.3256e+10,20984400,5718457.10464281,206134080.555079
"906","Florida",2018,"10-14 years",21,1206247,1.7,1280111140,4.442e+10,21299325,6010101.91637528,208551209.956184
"907","Florida",2018,"15-19 years",118,1206422,9.8,1280111140,4.442e+10,21299325,6010101.91637528,208551209.956184
"908","Florida",2018,"20-24 years",181,1269823,14.3,1280111140,4.442e+10,21299325,6010101.91637528,208551209.956184
"909","Florida",2018,"25-29 years",204,1436477,14.2,1280111140,4.442e+10,21299325,6010101.91637528,208551209.956184
"910","Florida",2018,"30-34 years",224,1351778,16.6,1280111140,4.442e+10,21299325,6010101.91637528,208551209.956184
"911","Florida",2018,"35-39 years",250,1318582,19,1280111140,4.442e+10,21299325,6010101.91637528,208551209.956184
"912","Florida",2019,"10-14 years",25,1206047,2.1,1378491231,4.6543e+10,21477737,6418233.12670231,216703463.684279
